자치구,평균온도,평균습도
Gwangjin-gu,30.1,68
Guro-gu,31.5,61
Gwangjin-gu,30.5,64
Guro-gu,31.4,59
Gwangjin-gu,33,59
Seongdong-gu,31.1,64
Gangbuk-gu,30.5,63
Seongdong-gu,31.2,62
Seongdong-gu,30.2,66
Gwangjin-gu,30.8,64
Seoul_Grand_Park,32.9,76
Guro-gu,31.2,60
Guro-gu,29.7,69
Gangbuk-gu,31.3,61
Seongdong-gu,31.4,63
Seongbuk-gu,32.5,58
Seongdong-gu,32.8,57
Guro-gu,31.5,60
Seocho-gu,31.7,98
Gwangjin-gu,29.9,68
Gwangjin-gu,32.6,59
Gwangjin-gu,30.8,64
Seongdong-gu,29.5,69
Gwangjin-gu,30.9,63
Seocho-gu,31.5,75
Seongdong-gu,32.2,58
Songpa-gu,30.3,65
Seongdong-gu,32.1,60
Seongdong-gu,32.1,59
Seongdong-gu,30.4,64
Seongdong-gu,32.2,60
Seongdong-gu,33.2,56
Seongdong-gu,31,62
Seongdong-gu,31.4,60
Seongdong-gu,30.1,67
Seongdong-gu,30.2,66
Seongdong-gu,31.6,61
Seongdong-gu,32.9,58
Seongdong-gu,31.1,63
Seongdong-gu,31.2,63
Seongdong-gu,31.2,62
Seongdong-gu,32,60
Seongdong-gu,32.4,58
Seongdong-gu,32.8,58
Seongdong-gu,32.5,58
Seongbuk-gu,30.5,63
Seongdong-gu,33.2,56
Seocho-gu,31,100
Seongdong-gu,31.5,61
Seongdong-gu,31.8,61
Seocho-gu,31.1,78
Seongbuk-gu,31.7,59
Seongdong-gu,33.4,57
Seongdong-gu,32.4,57
Seongdong-gu,30.9,62
Seongdong-gu,31.5,61
Seongbuk-gu,32.4,57
Seongbuk-gu,30.1,66
Seongbuk-gu,29.4,70
Mapo-gu,29.8,67
Seongdong-gu,31.6,60
Seongbuk-gu,30.9,63
Seongbuk-gu,30.3,65
Seongdong-gu,31.1,64
Seongdong-gu,31.3,63
Songpa-gu,31,63
Seongdong-gu,30.2,65
Seongdong-gu,32.5,56
Seongdong-gu,30.8,63
Seocho-gu,30.4,100
Seongdong-gu,30.6,64
Seongdong-gu,29.5,70
Seongdong-gu,30.6,63
Seongdong-gu,31,61
Seongdong-gu,30.8,62
Seongdong-gu,31.3,61
Songpa-gu,30.7,63
Seongdong-gu,31.6,60
Seongdong-gu,29.4,69
Seongdong-gu,32.3,59
Seongdong-gu,30.7,65
Seongdong-gu,31.7,59
Seongbuk-gu,32.5,59
Seongdong-gu,30.4,92
Seongdong-gu,33,57
Seongdong-gu,28.6,100
Seongbuk-gu,29,71
Seongdong-gu,33.2,57
Seongdong-gu,32.2,60
Seongdong-gu,30,66
Seongbuk-gu,32.2,60
Seongbuk-gu,31.5,60
Seongbuk-gu,30.3,64
Seongdong-gu,32.6,64
Seongbuk-gu,32.5,59
Seongbuk-gu,31.4,60
Songpa-gu,31.2,98
Songpa-gu,30.1,66
Seongbuk-gu,31.1,86
Seongbuk-gu,31.7,60
Songpa-gu,29.6,67
Seongbuk-gu,32,60
Seongdong-gu,32.6,56
Seongbuk-gu,31.4,61
Seongdong-gu,33.3,57
Seongbuk-gu,30.6,63
Songpa-gu,31,62
Seongbuk-gu,30.2,66
Songpa-gu,31.2,61
Seongbuk-gu,31.6,59
Songpa-gu,30.2,68
Seongbuk-gu,30.6,63
Songpa-gu,30.8,65
Songpa-gu,30.2,68
Seongbuk-gu,32,59
Songpa-gu,30.3,65
Songpa-gu,30.8,64
Songpa-gu,30.9,65
Yangcheon-gu,32.7,56
Songpa-gu,30.3,67
Songpa-gu,30.8,64
Songpa-gu,30.9,64
Songpa-gu,30.2,67
Mapo-gu,32.7,58
Songpa-gu,30.5,65
Songpa-gu,31,64
Mapo-gu,31.3,61
Mapo-gu,30.9,63
Songpa-gu,30.2,67
Songpa-gu,30.5,64
Songpa-gu,31,63
Songpa-gu,31.1,64
Songpa-gu,31.2,64
Songpa-gu,31.6,62
Songpa-gu,34.2,54
Songpa-gu,30.5,65
Yangcheon-gu,31.8,62
Songpa-gu,30.1,66
Songpa-gu,31.7,60
Mapo-gu,31.5,60
Mapo-gu,31.1,61
Songpa-gu,29.7,96
Songpa-gu,30,66
Songpa-gu,30.3,66
Yangcheon-gu,32.2,58
Songpa-gu,31.9,60
Songpa-gu,30.9,65
Songpa-gu,31.1,65
Yangcheon-gu,32,59
Mapo-gu,30.8,61
Yangcheon-gu,31.4,61
Yangcheon-gu,31.6,60
Mapo-gu,32.4,59
Yangcheon-gu,30.9,60
Yangcheon-gu,33,56
Yangcheon-gu,31.9,60
Mapo-gu,32.7,58
Songpa-gu,30.8,64
Yangcheon-gu,33,55
Mapo-gu,32.3,61
Mapo-gu,30.1,65
Mapo-gu,31.4,61
Mapo-gu,32,57
Mapo-gu,34.9,52
Mapo-gu,33,59
Yangcheon-gu,30.5,64
Mapo-gu,32.9,56
Mapo-gu,31.5,60
Yangcheon-gu,31.9,59
Yangcheon-gu,31.8,60
Yangcheon-gu,31.5,60
Yangcheon-gu,32.2,59
Yangcheon-gu,33.8,53
Yangcheon-gu,31.6,60
Mapo-gu,32.2,58
Yangcheon-gu,31.4,61
Yangcheon-gu,31.4,60
Yangcheon-gu,30.6,61
Yangcheon-gu,31.7,60
Yangcheon-gu,31.3,62
Yangcheon-gu,31,64
Yangcheon-gu,30.5,63
Yangcheon-gu,33,56
Mapo-gu,31.6,59
Yangcheon-gu,30.7,62
Yangcheon-gu,32.3,58
Yangcheon-gu,32.7,57
Yangcheon-gu,31.5,62
Mapo-gu,31.1,63
Yangcheon-gu,30,63
Yangcheon-gu,30.8,65
Yangcheon-gu,30.5,63
Yangcheon-gu,33.9,53
Yangcheon-gu,31.5,61
Yangcheon-gu,33.4,55
Yangcheon-gu,33.1,55
Yangcheon-gu,31.8,59
Yangcheon-gu,33.8,53
Yangcheon-gu,34.1,54
Yangcheon-gu,31.5,61
Yangcheon-gu,32.5,59
Yangcheon-gu,30.8,63
Yangcheon-gu,32.3,59
Yangcheon-gu,33.7,53
Yangcheon-gu,31.3,61
Yangcheon-gu,32.9,57
Mapo-gu,33.2,56
Yangcheon-gu,31.1,62
Mapo-gu,33.4,60
Mapo-gu,32.5,60
Mapo-gu,30.5,65
Mapo-gu,33.9,53
Mapo-gu,32.3,59
Mapo-gu,33.3,56
Mapo-gu,31.7,60
Yangcheon-gu,31.4,61
Mapo-gu,31.9,57
Mapo-gu,30.5,63
Yangcheon-gu,32.4,58
Mapo-gu,31.3,60
Seodaemun-gu,30.6,74
Yangcheon-gu,31.3,62
Yangcheon-gu,32.9,56
Mapo-gu,31.8,61
Mapo-gu,33.7,55
Mapo-gu,32.9,55
Yangcheon-gu,32.6,58
Mapo-gu,33.1,56
Mapo-gu,33,55
Mapo-gu,33.1,55
Mapo-gu,32.4,57
Mapo-gu,31.7,61
Mapo-gu,33.6,54
Mapo-gu,30.2,64
Mapo-gu,31.1,62
Mapo-gu,32.8,57
Mapo-gu,30.7,63
Mapo-gu,30.5,62
Mapo-gu,33.1,55
Seodaemun-gu,32.3,57
Seodaemun-gu,30.9,66
Seodaemun-gu,31.6,60
Seodaemun-gu,31.8,71
Seodaemun-gu,32.6,56
Mapo-gu,34,53
Seodaemun-gu,32,59
Seodaemun-gu,30.5,64
Seocho-gu,31.1,61
Mapo-gu,38.6,43
Mapo-gu,30,68
Mapo-gu,32.8,57
Seodaemun-gu,32.7,57
Seodaemun-gu,31.8,59
Seodaemun-gu,33.6,54
Seocho-gu,30.7,63
Seodaemun-gu,33.8,54
Mapo-gu,31.6,61
Seodaemun-gu,31.3,58
Seocho-gu,32,60
Seodaemun-gu,31.9,60
Mapo-gu,30.6,62
Seocho-gu,30.6,63
Seodaemun-gu,32.4,58
Seodaemun-gu,32.7,55
Seodaemun-gu,32.5,57
Seodaemun-gu,28.9,71
Seodaemun-gu,34.8,50
Seodaemun-gu,27.5,99
Mapo-gu,31.5,59
Mapo-gu,33.2,55
Seocho-gu,32.6,61
Gangnam-gu,29.3,72
Seocho-gu,31.7,59
Seocho-gu,31.5,100
Seocho-gu,30,66
Seocho-gu,33.2,56
Seocho-gu,32,58
Seocho-gu,30.1,64
Seocho-gu,32.1,59
Seocho-gu,30.4,64
Seocho-gu,32,60
Seocho-gu,31.4,61
Seocho-gu,30.1,66
Seocho-gu,30.6,63
Seocho-gu,32.5,57
Seocho-gu,32.6,58
Seocho-gu,33.4,57
Gangnam-gu,31.4,63
Seongdong-gu,31.2,62
Gangnam-gu,29.4,69
Gangnam-gu,31.4,62
Gangnam-gu,31.5,63
Gangnam-gu,30.1,67
Gangnam-gu,31.3,61
Seocho-gu,31.3,66
Seocho-gu,31.1,62
Seocho-gu,31.9,58
Seocho-gu,29.7,65
Seocho-gu,31.6,100
Gangnam-gu,31.9,59
Gangnam-gu,31.4,64
Gangnam-gu,31.5,61
Gangnam-gu,30.8,64
Gangnam-gu,32.4,60
Dongjak-gu,32.2,59
Gangnam-gu,31.6,62
Gangnam-gu,29.9,68
Gangnam-gu,29.8,64
Gangnam-gu,29.6,69
Gangnam-gu,31,62
Gangnam-gu,31.9,60
Dongjak-gu,32.2,59
Dongjak-gu,32.2,61
Mapo-gu,32.8,56
Gangnam-gu,32,60
Gangnam-gu,32.1,59
Dongjak-gu,32.2,60
Mapo-gu,32.5,57
Gangnam-gu,30.5,63
Gangnam-gu,30.3,65
Gangnam-gu,31.5,58
Gangnam-gu,30.4,67
Gangnam-gu,32,59
Gangnam-gu,29.8,68
Gangnam-gu,32.5,61
Dongjak-gu,31.5,61
Gangnam-gu,32.3,60
Dongjak-gu,32.1,60
Dongjak-gu,31,61
Dongjak-gu,32.2,61
Gangnam-gu,29.4,80
Dongjak-gu,31.3,63
Dongjak-gu,31,65
Mapo-gu,32.6,58
Dongjak-gu,30.7,64
Gangnam-gu,30,88
Dongjak-gu,31,61
Dongjak-gu,31.2,62
Dongjak-gu,31.2,61
Dongjak-gu,31.9,60
Dongjak-gu,31.8,59
Dongjak-gu,31.1,62
Dongjak-gu,30.9,62
Dongjak-gu,31.3,61
Dongjak-gu,33.2,55
Mapo-gu,31.2,62
Mapo-gu,31.7,61
Dongjak-gu,33.1,56
Dongjak-gu,32.1,59
Dongjak-gu,30.4,63
Dongjak-gu,32.4,58
Jungnang-gu,33.7,55
Jung-gu,35.1,49
Jungnang-gu,32.8,58
Jungnang-gu,32.9,57
Jung-gu,32.6,58
Jungnang-gu,31,100
Jung-gu,32.5,57
Jungnang-gu,32.6,58
Jung-gu,31.6,60
Jungnang-gu,31.8,59
Jungnang-gu,32.7,57
Jungnang-gu,31.7,61
Jungnang-gu,30.9,85
Jungnang-gu,32.3,59
Jungnang-gu,32.4,58
Jung-gu,30.8,61
Jungnang-gu,31.9,61
Jungnang-gu,30.3,93
Jung-gu,30.8,59
Jung-gu,33.1,56
Jung-gu,34.5,52
Jung-gu,32.2,59
Jung-gu,31.6,59
Jungnang-gu,32.6,59
Jung-gu,31.5,60
Jung-gu,33.9,53
Jungnang-gu,31.9,61
Jung-gu,32.8,57
Jung-gu,33.4,55
Jung-gu,33.3,55
Jung-gu,33.1,55
Jung-gu,31,61
Jung-gu,30.6,65
Jung-gu,32.7,57
Jungnang-gu,33.8,54
Jung-gu,32.1,59
Jung-gu,34.5,52
Jung-gu,30.8,64
Jung-gu,30.7,66
Jung-gu,35.1,51
Jung-gu,33.3,56
Jung-gu,32.3,79
Jung-gu,33,55
Yangcheon-gu,34.5,99
Yangcheon-gu,32.2,98
Jung-gu,33,55
Yangcheon-gu,31.8,100
Yeongdeungpo-gu,33.1,56
Yeongdeungpo-gu,31.8,60
Yeongdeungpo-gu,33.7,54
Yeongdeungpo-gu,34.3,52
Yangcheon-gu,31.8,100
Yeongdeungpo-gu,32.3,56
Yeongdeungpo-gu,32.7,55
Yeongdeungpo-gu,33.2,55
Yeongdeungpo-gu,32.8,56
Yeongdeungpo-gu,33.5,55
Yeongdeungpo-gu,33.2,55
Yangcheon-gu,32.7,100
Yeongdeungpo-gu,32.8,57
Yangcheon-gu,34.8,69
Yeongdeungpo-gu,33,54
Yeongdeungpo-gu,33.3,54
Yeongdeungpo-gu,31.5,61
Yeongdeungpo-gu,31.9,58
Yeongdeungpo-gu,31.7,60
Gangbuk-gu,30.9,63
Yeongdeungpo-gu,32.8,54
Yeongdeungpo-gu,31.9,59
Yeongdeungpo-gu,33.4,54
Yeongdeungpo-gu,31.4,59
Gangbuk-gu,33.3,54
Gangbuk-gu,31.6,60
Yeongdeungpo-gu,32.1,96
Gangbuk-gu,31.3,60
Yeongdeungpo-gu,31.6,58
Yeongdeungpo-gu,33.6,54
Yeongdeungpo-gu,33.5,55
Yeongdeungpo-gu,32,60
Gangbuk-gu,32,58
Yeongdeungpo-gu,34,53
Jungnang-gu,20.9,83
Yeongdeungpo-gu,33,54
Yeongdeungpo-gu,32.8,99
Yeongdeungpo-gu,33.7,55
Gangbuk-gu,32.4,57
Gangbuk-gu,33.3,54
Gangbuk-gu,33.7,55
Yeongdeungpo-gu,32.1,59
Yeongdeungpo-gu,32.4,55
Yeongdeungpo-gu,32.1,58
Yeongdeungpo-gu,33.6,51
Gangbuk-gu,32.8,56
Gangbuk-gu,32.9,56
Gangbuk-gu,33.1,55
Gangbuk-gu,33.5,55
Gangbuk-gu,32,58
Gangbuk-gu,30.3,62
Gangbuk-gu,32.2,58
Gangbuk-gu,33.1,56
Gangbuk-gu,33.7,53
Gangbuk-gu,32.4,55
Gangbuk-gu,32.5,57
Yongsan-gu,33.2,55
Yongsan-gu,32.4,58
Gangbuk-gu,32.6,91
Gwanak-gu,33.3,55
Yongsan-gu,32.6,57
Gangbuk-gu,31.1,62
Yongsan-gu,31.5,59
Gangbuk-gu,33.4,55
Yongsan-gu,32.6,56
Gwanak-gu,32.2,57
Gwanak-gu,32.3,58
Yongsan-gu,32.5,68
Gangbuk-gu,30.2,66
Yongsan-gu,31.6,61
Yongsan-gu,30.8,62
Yongsan-gu,34.3,54
Yongsan-gu,35.5,49
Jung-gu,32.2,57
Yongsan-gu,32.6,58
Yongsan-gu,32.1,60
Yongsan-gu,31.5,60
Yongsan-gu,33,100
Gwanak-gu,32.6,57
Yongsan-gu,34,54
Gwanak-gu,32.5,56
Yongsan-gu,31.1,64
Gwanak-gu,34.6,52
Yongsan-gu,31.5,60
Gangbuk-gu,33.4,100
Gwanak-gu,32.4,57
Gwanak-gu,32.2,58
Yongsan-gu,32.8,57
Gwangjin-gu,30.9,100
Eunpyeong-gu,32.5,56
Gwanak-gu,33.4,54
Gwanak-gu,31.8,58
Gwanak-gu,32.5,56
Gwanak-gu,32.9,55
Gwangjin-gu,33.2,56
Jongno-gu,31.9,61
Gwanak-gu,31.3,57
Gwanak-gu,35.7,67
Eunpyeong-gu,33.4,53
Eunpyeong-gu,33.1,55
Eunpyeong-gu,32.6,57
Jongno-gu,31.7,59
Gwanak-gu,32.5,57
Gwanak-gu,35,51
Gwanak-gu,32.3,58
Jongno-gu,33.5,54
Eunpyeong-gu,33.8,53
Eunpyeong-gu,31.4,60
Gwangjin-gu,32,65
Eunpyeong-gu,32.7,57
Gwangjin-gu,30.4,69
Eunpyeong-gu,33.2,55
Jongno-gu,33.4,54
Eunpyeong-gu,32.2,58
Eunpyeong-gu,32,59
Eunpyeong-gu,34.2,51
Jongno-gu,33.9,53
Jongno-gu,31.4,60
Eunpyeong-gu,32.9,55
Eunpyeong-gu,31.4,60
Eunpyeong-gu,33,55
Eunpyeong-gu,32.1,57
Jongno-gu,32.5,58
Eunpyeong-gu,32.9,55
Eunpyeong-gu,33.1,56
Eunpyeong-gu,31.1,77
Eunpyeong-gu,31.3,61
Jongno-gu,31.7,59
Eunpyeong-gu,31.4,88
Jongno-gu,33.5,55
Jongno-gu,32.4,58
Jongno-gu,31.5,60
Jongno-gu,34.8,50
Jongno-gu,31.6,100
Jongno-gu,33.1,56
Jongno-gu,34.2,54
Jongno-gu,32.4,58
Jongno-gu,30.6,64
Jongno-gu,32.4,57
Jongno-gu,32.6,56
Jongno-gu,32.9,72
Gangdong-gu,32.4,58
Eunpyeong-gu,34,75
Jongno-gu,33.7,54
Jongno-gu,31.6,61
Jongno-gu,33.3,54
Eunpyeong-gu,32.2,73
Gangdong-gu,30.9,65
Jongno-gu,33.4,52
Jongno-gu,33.5,55
Gangdong-gu,32.3,58
Gangdong-gu,32.1,59
Jongno-gu,32.3,58
Yangcheon-gu,32.4,56
Jongno-gu,31.6,67
Jongno-gu,33.8,53
Jongno-gu,31.5,62
Jongno-gu,32.8,58
Jongno-gu,29.4,72
Jongno-gu,32.1,89
Jongno-gu,34.8,69
Jongno-gu,32.3,57
Yangcheon-gu,31.9,60
Jungnang-gu,32.2,59
Jongno-gu,29.9,73
Jungnang-gu,31.2,63
Jongno-gu,32.8,86
Jungnang-gu,32.6,58
Jungnang-gu,33,57
Gangdong-gu,30.9,65
Geumcheon-gu,32.2,57
Geumcheon-gu,33,54
Gangdong-gu,30.6,65
Jongno-gu,32.4,100
Jongno-gu,32.8,58
Jungnang-gu,32.6,57
Jungnang-gu,31.9,60
Geumcheon-gu,32.2,57
Yangcheon-gu,31.6,59
Jongno-gu,32.8,57
Gangdong-gu,32.6,58
Yangcheon-gu,31.4,59
Gangdong-gu,32.5,57
Yangcheon-gu,34,53
Yangcheon-gu,31.4,59
Yangcheon-gu,32.6,58
Jungnang-gu,32.7,57
Jungnang-gu,32.9,56
Yangcheon-gu,34,53
Jungnang-gu,31.2,63
Yangcheon-gu,32.7,57
Gangdong-gu,33.4,55
Jungnang-gu,31.7,60
Gangdong-gu,32.4,59
Gangdong-gu,33.1,55
Guro-gu,31.7,57
Nowon-gu,32.9,55
Guro-gu,32.2,57
Gangdong-gu,32.1,59
Geumcheon-gu,31.4,62
Gangdong-gu,33,56
Yangcheon-gu,32.6,57
Gangdong-gu,31.1,62
Gangdong-gu,33,56
Yangcheon-gu,33.1,56
Dobong-gu,32.4,71
Geumcheon-gu,34.9,49
Geumcheon-gu,31.9,57
Geumcheon-gu,33,63
Gangdong-gu,32,61
Yangcheon-gu,32.4,56
Geumcheon-gu,33.7,53
Geumcheon-gu,32.1,57
Gangdong-gu,31.8,59
Geumcheon-gu,31.1,60
Gangdong-gu,32.9,57
Geumcheon-gu,31.9,56
Geumcheon-gu,33.3,53
Geumcheon-gu,34.2,50
Guro-gu,34.7,50
Geumcheon-gu,31.6,59
Guro-gu,33.4,53
Dobong-gu,32.8,100
Dobong-gu,31.4,100
Geumcheon-gu,31,62
Nowon-gu,32.4,57
Guro-gu,32.6,55
Geumcheon-gu,31.4,59
Gangdong-gu,33.7,54
Nowon-gu,31.9,59
Geumcheon-gu,33.3,54
Geumcheon-gu,32.6,54
Geumcheon-gu,32.3,55
Dobong-gu,33.4,100
Nowon-gu,33.9,54
Geumcheon-gu,30.1,67
Nowon-gu,32.8,57
Geumcheon-gu,31.5,59
Geumcheon-gu,37.2,45
Dobong-gu,32.1,87
Dobong-gu,31,65
Dobong-gu,32.3,58
Nowon-gu,31.8,60
Gwanak-gu,33.1,56
Gangdong-gu,31.9,79
Nowon-gu,31.3,59
Nowon-gu,30.8,69
Dobong-gu,32,68
Nowon-gu,31.3,64
Nowon-gu,32.5,60
Nowon-gu,32.1,59
Nowon-gu,31.8,59
Nowon-gu,29.6,69
Nowon-gu,31.7,61
Nowon-gu,33.4,56
Nowon-gu,32.3,59
Nowon-gu,32.9,57
Nowon-gu,30.8,63
Gangdong-gu,32.9,66
Nowon-gu,33.2,57
Nowon-gu,30.7,64
Dobong-gu,24.6,80
Dobong-gu,30.1,100
Gangdong-gu,32.5,66
Gangdong-gu,32.4,100
Dobong-gu,31.4,68
Dobong-gu,33.6,57
Gangdong-gu,31.9,100
Dobong-gu,25.8,69
Gangdong-gu,30.2,88
Gangseo-gu,33.1,61
Gangdong-gu,31.5,80
Gangdong-gu,32.4,91
Gangseo-gu,32.3,59
Gangdong-gu,32.5,100
Gangdong-gu,31.6,87
Gangdong-gu,31.9,64
Gangseo-gu,31.7,69
Gwanak-gu,31.6,57
Gangseo-gu,32.3,69
Gangseo-gu,34.2,52
Gangseo-gu,31.8,100
Dobong-gu,32.2,59
Gangdong-gu,30.2,87
Gangseo-gu,31.9,58
Gangdong-gu,32.2,99
Dobong-gu,33.7,54
Gangseo-gu,31,78
Gwanak-gu,32.8,55
Nowon-gu,29.4,72
Gwanak-gu,32,58
Gangseo-gu,33.1,100
Gwanak-gu,33.7,54
Gwanak-gu,30.8,63
Gwanak-gu,32.1,61
Gangseo-gu,31.7,100
Gwanak-gu,35,50
Gangseo-gu,31.9,86
Gwanak-gu,31.9,62
Gwanak-gu,32.3,58
Gwanak-gu,32.9,55
Gwanak-gu,31.5,57
Gangseo-gu,31.7,72
Gwanak-gu,32,59
Gwanak-gu,32.5,55
Gwanak-gu,32.6,56
Gangseo-gu,31.4,100
Gwanak-gu,32.7,56
Gwanak-gu,30.1,67
Gwanak-gu,35.1,49
Gangseo-gu,31.8,66
Nowon-gu,31.1,91
Nowon-gu,33.8,54
Dobong-gu,33.4,54
Gwanak-gu,33.3,54
Nowon-gu,33.4,54
Nowon-gu,33,57
Gwanak-gu,31.2,61
Gwanak-gu,33.6,54
Gwanak-gu,32.7,56
Gwanak-gu,34.3,51
Gwanak-gu,31.5,60
Gangdong-gu,31.5,62
Nowon-gu,31.5,61
Dobong-gu,32.4,56
Nowon-gu,32.6,57
Nowon-gu,32.7,83
Nowon-gu,32.3,100
Gangdong-gu,31.1,68
Dobong-gu,32.6,58
Nowon-gu,32.5,58
Dobong-gu,32.6,57
Nowon-gu,32.5,58
Nowon-gu,32.5,58
Dobong-gu,31.8,59
Dobong-gu,32.5,57
Dobong-gu,31.5,60
Dobong-gu,32.5,56
Dobong-gu,32,59
Dobong-gu,32.9,56
Dobong-gu,33.2,56
Dobong-gu,34,53
Dobong-gu,33,60
Gangdong-gu,32,81
Dobong-gu,34.2,52
Dobong-gu,32.6,57
Dobong-gu,33.8,53
Dobong-gu,32.9,56
Dobong-gu,31.6,58
Dobong-gu,33.2,58
Dobong-gu,33.1,60
Dobong-gu,32.3,59
Gangdong-gu,31.9,58
Dobong-gu,32.2,58
Gangnam-gu,32,100
Gangnam-gu,31.5,100
Gangdong-gu,32.8,94
Gangnam-gu,32.7,87
Dobong-gu,33.1,55
Gangnam-gu,31.5,78
Gangdong-gu,31.3,61
Gangnam-gu,32.8,59
Gangnam-gu,31.7,89
Dongdaemun-gu,32.6,58
Gangnam-gu,31.1,100
Gangdong-gu,35.2,50
Gangdong-gu,31.9,93
Gangdong-gu,34.1,58
Gangdong-gu,31.9,100
Gangdong-gu,32.9,57
Gangdong-gu,29.1,100
Gangdong-gu,31.3,79
Gangdong-gu,30.1,100
Dongdaemun-gu,32.7,57
Dongdaemun-gu,33,54
Gangdong-gu,33,100
Gangdong-gu,31.6,100
Mapo-gu,32.4,100
Gangdong-gu,30.8,100
Gangdong-gu,31.6,100
Gangdong-gu,31.6,84
Gangdong-gu,31.1,91
Gangdong-gu,30.4,100
Gangdong-gu,32.6,95
Gwangjin-gu,35,51
Gangdong-gu,30.9,100
Gangdong-gu,29.7,100
Mapo-gu,32.6,99
Dongdaemun-gu,31,64
Dongdaemun-gu,31.6,62
Dongjak-gu,30.5,100
Gangdong-gu,30.9,86
Dongdaemun-gu,31.2,66
Yongsan-gu,32.7,100
Dongdaemun-gu,33.7,53
Dongdaemun-gu,32.7,56
Dongdaemun-gu,32.2,59
Dongdaemun-gu,30.8,64
Dongdaemun-gu,31.1,62
Dongdaemun-gu,34,54
Dongdaemun-gu,31.9,60
Dongdaemun-gu,32.3,56
Dongdaemun-gu,32,57
Gangbuk-gu,31.5,83
Dongdaemun-gu,33.3,59
Dongjak-gu,31.4,74
Dongjak-gu,32.9,65
Dongdaemun-gu,33.4,55
Dongdaemun-gu,31.7,59
Mapo-gu,32.4,71
Gangbuk-gu,30.5,93
Mapo-gu,33.4,63
Gangdong-gu,31.9,71
Dongjak-gu,31.4,65
Seocho-gu,30.2,100
Dongdaemun-gu,32.3,58
Guro-gu,33.2,54
Dongdaemun-gu,31.6,66
Gwanak-gu,30.6,100
Mapo-gu,30.8,100
Mapo-gu,30.5,100
Dongdaemun-gu,33.1,56
Mapo-gu,33.7,100
Dongdaemun-gu,31.5,100
Gwangjin-gu,32.2,61
Gangbuk-gu,31.6,100
Gwangjin-gu,31.7,62
Mapo-gu,39.9,46
Mapo-gu,31.4,100
Mapo-gu,32.1,71
Mapo-gu,30.5,100
Gwangjin-gu,32.3,58
Guro-gu,33.1,56
Gangseo-gu,33.7,54
Gangseo-gu,34.9,50
Gangseo-gu,33.8,54
Gangseo-gu,32.3,57
Seongdong-gu,30.8,47
Gwanak-gu,34.1,53
Gangseo-gu,32,56
Jongno-gu,33.2,56
Gangseo-gu,32.5,56
Gangseo-gu,35.2,51
Gangseo-gu,35.8,49
Gangseo-gu,32.5,58
Gwangjin-gu,31.7,60
Gangseo-gu,32,60
Guro-gu,31.9,57
Gangseo-gu,31.3,63
Guro-gu,33.1,54
Gangseo-gu,33.1,54
Gangseo-gu,33.1,56
Jongno-gu,32.8,54
Gangseo-gu,33.6,51
Gangseo-gu,32.4,58
Gangseo-gu,33.5,53
Gangseo-gu,34,53
Jongno-gu,33.2,55
Gwangjin-gu,30,65
Gwangjin-gu,31.8,59
Gangseo-gu,32.5,57
Gangseo-gu,32.2,58
Seongdong-gu,30.9,62
Gwangjin-gu,31.8,58
Gangseo-gu,32.4,57
Guro-gu,33.6,53
Gwangjin-gu,33.9,54
Guro-gu,31.7,58
Gwangjin-gu,32.6,57
Guro-gu,33.8,53
Gangseo-gu,33.5,57
Guro-gu,34.3,52
Seongdong-gu,31.4,61
Guro-gu,32.5,57
Guro-gu,34.7,51
Guro-gu,31.3,62
Gwangjin-gu,33.9,55
Guro-gu,32.4,55
Gwangjin-gu,33.7,55
Guro-gu,32.4,55
Gwangjin-gu,31.7,60
Guro-gu,34.3,52
Seongdong-gu,32.8,57
Guro-gu,32.6,57
Guro-gu,31.6,58
Guro-gu,33.7,52
Gwangjin-gu,32.2,59
Guro-gu,32.8,55
Seongdong-gu,32.4,59
Guro-gu,34,52
Seocho-gu,32,69
Seoul_Grand_Park,33.5,99
Gangbuk-gu,32.7,56
Seongdong-gu,31.3,63
Gwangjin-gu,34.7,53
Gwangjin-gu,33.1,56
Gwangjin-gu,31.2,64
Seocho-gu,31.8,95
Gwangjin-gu,31.9,60
Seongdong-gu,33,56
Gangbuk-gu,31.8,58
Seongdong-gu,30.9,64
Seongdong-gu,30.3,64
Seoul_Grand_Park,33.4,72
Seongdong-gu,31.6,61
Seongdong-gu,34.9,52
Gwangjin-gu,31.8,60
Seongdong-gu,32.9,59
Seongdong-gu,33.5,56
Seongdong-gu,33.1,56
Seongdong-gu,31.7,60
Seongdong-gu,34.3,53
Seongdong-gu,31.6,61
Seongdong-gu,31.6,60
Seongdong-gu,32.5,59
Seongdong-gu,31.7,63
Seongdong-gu,32,59
Seongdong-gu,32,59
Seongdong-gu,31.9,60
Seongdong-gu,31.9,59
Seongdong-gu,32.1,59
Seongdong-gu,32.5,59
Seongdong-gu,32.9,58
Seongdong-gu,33.2,56
Seongdong-gu,31.1,63
Seongdong-gu,33.4,57
Seongdong-gu,32.1,60
Songpa-gu,32.3,59
Seongdong-gu,34.3,53
Seocho-gu,31.9,74
Seongdong-gu,32.5,57
Seongbuk-gu,32.5,58
Seongdong-gu,33.3,57
Seongbuk-gu,32.6,56
Seongdong-gu,32.8,55
Seongbuk-gu,32.2,58
Seocho-gu,31.5,100
Seongdong-gu,33.2,56
Seongdong-gu,32,58
Seongdong-gu,32.5,58
Seocho-gu,31.4,100
Seongdong-gu,32.5,58
